GENEID,logFC,p_value,adj_p,-log10_p
ALDOC,1.3053766724138747,9.375261309716676e-05,0.006705650676898483,4.028016618663021
ALOX5,-1.1372056036708624,0.0007934184886418984,0.014807877082554861,3.1004976835926477
ALS2CL,4.4380473133879565,0.00658039540505574,0.03650858100459288,2.1817480095662165
AMIGO1,1.6762199190308538,0.0001145854654570768,0.007115549067674547,3.940870466767497
AMOTL1,-2.0011838544500735,0.0015688032282745081,0.019395012371986195,2.8044315256505974
AMT,1.285620060793212,0.0040826334330411294,0.02872646523940806,2.3890596122773995
AMY2B,1.1968861576638608,0.0008588578388386213,0.015373915423319848,3.066078716165662
ANK1,1.541753464473075,0.0003389572487770475,0.010792134928691868,3.4698550740418668
ANK3,-1.8016303543158054,3.872139809349406e-05,0.00496877062960122,4.412048970234308
ANKLE1,1.0656097436819971,0.0009338962795127113,0.01580894871415371,3.029701354751284
ANKRD2,-3.2146187299249083,0.009954987377948154,0.044444789399534806,2.0019592862835776
ANKRD20A4-ANKRD20A20P,5.801142725601889,0.00027119855161591,0.010004470891336544,3.5667126342256883
ANKRD24,1.5123872599731518,0.00024094225097071444,0.009704176461855873,3.6180870366372093
ANKRD37,1.1478148991751187,0.003385444820215837,0.026247758370509945,2.4703842604283857
ANKRD55,1.3568108782915633,0.0004077863070780788,0.01154853526695249,3.3895673613442265
AOAH,-1.1650197824528181,0.00031113299811945556,0.010586289808543098,3.507053926078011
APBA2,3.2373963063688445,0.004248183194245282,0.02933531112338321,2.371796763458042
APLN,2.163951032109892,0.0045289901676452,0.03038961300309512,2.3439986221613944
APOLD1,1.25700181063345,0.0006286645898447814,0.013470144543010456,3.201581001027432
AQP7,1.608142811805515,0.009108677341201072,0.04260445986187091,2.0405446817670043
ARHGAP12,1.0461746882588443,0.005484314557767485,0.03329862751589849,2.2608776438196387
ARHGAP31,-1.7569597935533308,0.0076345430360335855,0.0389644624705157,2.1172169524344393
ARL4D,1.078513847649944,0.004884153726744851,0.03158781286901373,2.3112106752704937
ARNTL2,-1.5414242238225846,7.577238877574338e-05,0.006251039048905167,4.120489021107827
ARRDC3,2.2785743957818063,7.816852666562353e-05,0.006387004449133269,4.106968073625839
ARRDC4,3.880994766036795,1.0450294981460079e-05,0.00373341100693872,4.980871450508689
ARSD,-1.0507629314236722,0.005732900894544267,0.033999759730575174,2.2416255658695907
ASB9,-1.3103758692168448,0.0008668103249887602,0.015450669677682374,3.0620759242339246
ASCC3,-1.066483431384265,0.002991020346513305,0.024928089047051103,2.5241806326562783
ASCL2,1.75364855403528,0.00010025760176426033,0.006872140268813416,3.998882688242865
ASNS,1.3367473640498169,0.0047613662958479385,0.031236977423816842,2.3222684066065105
ASS1,-1.2625009956539817,0.004228844282393354,0.02926092942075823,2.3737783064687052
ATG9B,1.7723140367063905,0.009075917580212303,0.042507039997871233,2.0421094566634266
ATP10D,-1.108719132521177,0.0012543503179343973,0.017899149375454948,2.901581155771114
ATP1A1-AS1,1.6159603066028199,0.004563911820238636,0.03049413478217283,2.3406627552165165
ATP2C2-AS1,1.903694638049692,0.005389282847885564,0.033071359926634514,2.268469022554958
ATP6V1G2,1.1890198135062828,0.0016398185658843764,0.01963757478934607,2.785204200851192
ATP8A2,-1.039412302934907,0.000825880734938658,0.015019771363735316,3.0830826644202647
ATP8B3,1.5384943142153373,0.0003878135539306077,0.011338328626880029,3.411377016571377
ATP8B4,-1.8337337852178983,0.00033031882697384077,0.01077814703172548,3.4810666723944728
AUTS2,2.0019255690968176,0.0034730127693157753,0.02647707100964531,2.4592936199045603
B3GALNT1,-1.1573721531898853,0.0035981310918403358,0.026998235011594863,2.4439230179149396
B3GNT4,3.9921880411384434,0.00023667668117268882,0.009697938283469964,3.6258445292990875
B4GALNT3,-2.0458345079166453,0.0004887749944027085,0.01219252166682007,3.310891020586099
BAIAP2-DT,3.023282588175846,0.007648655767874688,0.038978243672932275,2.1164148843093185
BAIAP3,2.0654657376011683,0.008591423289519864,0.0413516729185825,2.065934883248953
BARX1,3.7097610056483217,0.0029440255050774576,0.02479019758059881,2.5310584318799125
BASP1,-2.411662819245362,0.008047311287522705,0.039925030724726925,2.0943491988919303
BATF3,-1.8941893510693877,0.0021922093506772,0.02167710427418329,2.6591179741372852
BCAN-AS1,2.692554206076335,8.622910379244619e-05,0.006649509156597677,4.06434612764189
BCL2L14,-1.8349820926298896,0.006911220857336595,0.0371725727813345,2.160445228346329
